id,year,appendix,taxon,class,ord,family,genus,term,quantity,unit,importer,exporter,origin,purpose,source,reporter_type,import_permit_randomid,export_permit_randomid,origin_permit_randomid
5393487,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,72,"",US,MX,TH,T,"",I,"","",""
5393488,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,135,"",US,MX,TH,T,"",I,"","",""
5393489,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393490,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,9,"",US,MX,TH,T,"",I,"","",""
5393491,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,4,"",US,MX,TH,T,"",I,"","",""
5393492,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,72,"",US,MX,TH,T,"",I,"","",""
5393493,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393494,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5393495,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393496,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,11,"",US,MX,TH,T,"",I,"","",""
5393497,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,32,"",US,MX,TH,T,"",I,"","",""
5393498,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393499,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393500,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,66,"",US,MX,TH,T,"",I,"","",""
5393501,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5393502,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,5,"",US,MX,TH,T,"",I,"","",""
5393503,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,13,"",US,MX,TH,T,"",I,"","",""
5393504,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,45.36,kg,US,MX,TH,T,"",I,"","",""
5393505,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",US,SG,TH,T,"",I,"","",""
5393506,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,600,"",US,SG,TH,T,"",I,"","",""
5393507,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1700,"",US,SG,TH,T,"",I,"","",""
5393508,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",US,SG,TH,T,"",I,"","",""
5393509,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,245,"",US,SG,TH,T,"",I,"",df0c336c6a,""
5393510,1982,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",CA,US,TH,T,"",E,"",3ce2b3333e,""
5393629,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,36,"",GB,IT,SG,T,"",E,"",fc7cd0e6bd,""
5393630,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,60,"",SH,IT,SG,T,"",E,"",3e1610989a,""
5393631,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,40,"",SA,IT,SG,T,"",E,"",2907294c14,""
5393632,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",BE,IT,TH,T,"",E,"",2aa0aff159,""
5393633,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,24,"",US,IT,TH,T,"",E,"",6623830fdf,""
5393634,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",FR,IT,TH,T,"",E,"",6b246661fc,""
5393635,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),1,"",FR,IT,TH,T,"",E,"",6b246661fc,""
5393636,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",GB,IT,SG,T,"",E,"",04731f2ee1,""
5393637,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),3,"",US,IT,SG,T,"",E,"",35ce378594,""
5393638,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,60,"",SA,IT,SG,T,"",E,"",c386e1d504,""
5393639,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,39,"",GB,IT,SG,T,"",E,"",48cbae40af,""
5393640,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,IT,SG,T,"",E,"",bbf51b0bd6,""
5393641,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,87,"",GB,IT,SG,T,"",E,"",7326d1801e,""
5393642,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,34,"",GB,IT,SG,T,"",E,"",3f982a4e4e,""
5393643,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",GB,IT,SG,T,"",E,"",a105ab859a,""
5393644,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,SG,T,"",E,"",34f13874ae,""
5393645,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,21,"",CH,IT,SG,T,"",E,"",de4fbb2f6c,""
5393646,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),3,"",XX,IT,XX,T,"",E,"",50e056da22,""
5393647,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,15,"",GB,IT,SG,T,"",E,"",5e9fe435f3,""
5393648,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),8,"",US,IT,XX,T,"",E,"",3107710af2,""
5393649,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,7,"",US,IT,ID,T,"",I,"",e98dc8f835,""
5393650,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,192,"",US,JP,ID,T,"",I,"",5f44bb8e40,""
5393651,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,16,"",US,MX,ID,T,"",I,"","",""
5393652,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,20,"",US,MX,ID,T,"",I,"","",""
5393653,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,20,"",US,MX,ID,T,"",I,"","",""
5393654,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",DE,US,ID,T,"",E,"","",""
5393655,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,0.454,kg,MX,US,ID,T,"",E,"","",""
5393656,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,0.454,kg,MX,US,ID,T,"",E,"","",""
5393657,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,250,"",US,JP,IN,T,"",I,"","",""
5393658,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,74,"",US,JP,MY,T,"",I,"",5f44bb8e40,""
5393659,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,230,"",US,JP,MY,T,"",I,"",5f44bb8e40,""
5393660,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,400,"",US,SG,"",T,"",I,"",29c38fe58b,""
5393661,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,440,"",US,SG,"",T,"",I,"","",""
5393662,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,440,"",US,SG,"",T,"",I,"","",""
5393663,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,12,"",US,IT,SG,T,"",I,"",ac74d7e01b,""
5393664,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,150,"",US,TH,"",T,"",I,"",1358fc178c,""
5393665,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,IT,TH,T,"",I,"",bbf51b0bd6,""
5393666,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,24,"",US,IT,TH,T,"",I,"",6623830fdf,""
5393667,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",9c37dd73f3,""
5393668,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3a83dc1800,""
5393669,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",3a83dc1800,""
5393670,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",8152f0ce55,""
5393671,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393672,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5393673,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"",8152f0ce55,""
5393674,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,5,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393675,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",US,MX,TH,T,"",I,"","",""
5393676,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,8,"",US,MX,TH,T,"",I,"","",""
5393677,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,8,"",US,MX,TH,T,"",I,"","",""
5393678,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,11,"",US,MX,TH,T,"",I,"","",""
5393679,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,13,"",US,MX,TH,T,"",I,"","",""
5393680,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393681,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393682,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393683,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393684,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,26,"",US,MX,TH,T,"",I,"","",""
5393685,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,482,"",US,SG,TH,T,"",I,"",30fb9fe22d,""
5393686,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,11.34,kg,MX,US,TH,T,"",E,"",9c37dd73f3,""
5393687,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,18.144,kg,MX,US,TH,T,"",E,"",08b6aa7688,""
5393688,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,49.442,kg,MX,US,TH,T,"",E,"","",""
5393689,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,49.442,kg,MX,US,TH,T,"",E,"",a1ca0b159b,""
5393690,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,3,"",US,JP,ID,T,"",I,"",4109494d97,""
5393691,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,20,"",US,JP,ID,T,"",I,"",6d42ec8262,""
5393692,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,44,"",US,JP,ID,T,"",I,"",7afe67a1f1,""
5393693,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,177,"",US,JP,ID,T,"",I,"",cc6fdd7a9c,""
5393694,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,12,"",US,JP,ID,T,"",I,"",9aa8e5e2b5,""
5393695,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,2,"",US,MX,ID,T,"",I,"","",598a361451
5393696,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,ID,T,"",I,"","",""
5393697,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,ID,T,"",I,"",a1ca0b159b,""
5393698,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,10,"",US,MX,ID,T,"",I,"","",""
5393699,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,ID,T,"",I,"",8152f0ce55,""
5393700,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",MX,US,ID,T,"",E,"","",""
5393701,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,19,kg,MX,US,ID,T,"",E,"",107562ce0d,""
5393702,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,835,"",US,JP,"",T,"",I,"",01e6b72cdb,""
5393703,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,18,"",US,JP,MY,T,"",I,"",c4bfc09834,""
5393704,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",US,JP,MY,T,"",I,"",d99880feeb,""
5393705,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,16,"",US,JP,PH,"",I,I,"","",""
5393706,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,8,"",US,JP,PH,T,"",I,"",098c73fd21,""
5393707,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,7,"",US,SG,"",T,"",I,"","",""
5393708,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1276,"",US,SG,"",T,"",I,"",6312fa01e7,""
5393709,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,IT,SG,T,"",I,"",35ce378594,""
5393710,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",US,JP,SG,T,"",I,"",3eab04082a,""
5393711,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,291,"",MX,US,SG,T,"",E,"",6fbc7dace5,""
5393712,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,900,"",US,XX,SG,T,"",I,"",ed96bea981,""
5393713,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,"","","",I,"","",""
5393714,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,"","","",I,"","",""
5393715,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,"","","",I,"","",""
5393716,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",US,JP,TH,T,"",I,"",d2b40ef2da,""
5393717,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",US,JP,TH,T,"",I,"",6df202747b,""
5393718,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393719,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393720,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393721,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393722,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393723,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393724,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393725,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393726,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393727,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393728,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",572b275bcd,""
5393729,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5393730,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5393731,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"","",""
5393732,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"",a1ca0b159b,""
5393733,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5393734,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5393735,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",US,MX,TH,T,"",I,"","",""
5393736,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,17,"",US,MX,TH,T,"",I,"","",""
5393737,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,18,"",US,MX,TH,T,"",I,"","",""
5393738,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393739,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393740,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"",107562ce0d,""
5393741,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,TH,T,"",I,"",8152f0ce55,""
5393742,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"",8152f0ce55,""
5393743,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,5,"",US,MX,TH,T,"",I,"","",""
5393744,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,11,"",US,MX,TH,T,"",I,"",8152f0ce55,""
5393745,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,23,"",US,MX,TH,T,"",I,"","",""
5393746,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,36,"",US,MX,TH,T,"",I,"",4c3933f523,""
5393806,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,"","","",I,"","",""
5393747,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,3,kg,US,MX,TH,T,"",I,"","",""
5393748,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,10,kg,US,MX,TH,T,"",I,"","",""
5393749,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,1,"",US,MX,TH,T,"",I,"","",""
5393750,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,3,"",US,MX,TH,T,"",I,"","",""
5393751,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,19,"",US,MX,TH,T,"",I,"","",""
5393752,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,22,"",US,MX,TH,T,"",I,"",605c99c332,""
5393753,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,5,"",US,MX,TH,T,"",I,"","",""
5393754,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,22,"",US,MX,TH,T,"",I,"",1fa209e1ef,""
5393755,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,100,"",US,SG,TH,T,"",I,"",dfaaa19a79,""
5393756,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,276,"",US,SG,TH,T,"",I,"",b6dc17c3a8,""
5393757,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,332,"",US,SG,TH,T,"",I,"",364c342a06,""
5393758,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,560,"",US,SG,TH,T,"",I,"",7aacf2d375,""
5393759,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",US,SG,TH,T,"",I,"","",acbee70867
5393760,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,1,kg,MX,US,TH,T,"",E,"","",""
5393761,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",MX,US,TH,T,"",E,"","",""
5393762,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,20,"",MX,US,TH,T,"",E,"","",""
5393763,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1,kg,MX,US,TH,T,"",E,"","",""
5393764,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1,kg,MX,US,TH,T,"",E,"","",""
5393765,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,23,kg,MX,US,TH,T,"",E,"","",""
5393766,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,2,kg,MX,US,TH,T,"",E,"","",""
5393767,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,83,"",US,XX,TH,T,"",I,"",ca7da84bd6,""
5393768,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,720,"",US,JP,XX,T,"",I,"",775e4282b2,""
5393769,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,20,"",US,JP,XX,T,"",I,"",84b66408c1,""
5393770,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,700,"",US,JP,XX,T,"",I,"",104ca1ab51,""
5393771,1983,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,XX,"","",I,"","",""
5393772,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,bodies,1,"",HK,XX,"","",I,I,"","",""
5393773,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,241,"",US,JP,MY,T,"",I,"",ce451cbac5,""
5393774,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,10,"",US,MX,TH,T,"",I,"","",""
5393775,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,IT,TH,T,"",I,"",175cfca508,""
5393776,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,31,"",US,MX,TH,T,"",I,"","",""
5393777,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,IT,TH,T,"",I,"",0d9583a28c,""
5393778,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,5,"",US,MX,TH,T,"",I,"","",""
5393779,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,T,"",I,"",10fcd10f94,""
5393780,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393781,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",US,US,TH,T,"",I,"",cfec633d29,""
5393782,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393783,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,145,"",US,MX,TH,T,"",I,"","",""
5393784,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,MX,TH,T,"",I,"","",""
5393785,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,12,"",US,IT,TH,T,"",I,"","",""
5393786,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,TH,"",T,"",I,"","",""
5393787,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,31,"",US,PH,XX,T,"",I,"",85910c51a9,""
5393788,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,PH,XX,T,"",I,"",351b4566c5,""
5393789,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,42,"",US,IT,TH,T,"",I,"","",""
5393790,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,10,"",US,MX,TH,T,"",I,"","",""
5393791,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,93,"",US,IT,TH,T,"",I,"","",""
5393792,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,3,"",US,MX,TH,T,"",I,"","",""
5393793,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,14,"",US,MX,TH,T,"",I,"","",""
5393794,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,4,"",US,JP,ID,T,"",I,"",65cf4b8356,""
5393795,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,T,"",I,"",6b0f373147,""
5393796,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,24,"",US,IT,TH,T,"",I,"","",""
5393797,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,6,"",US,MX,TH,T,"",I,"",73057f80ae,""
5393798,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,18,"",US,MX,TH,T,"",I,"","",""
5393799,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skin pieces,424,"",US,JP,XX,T,"",I,"",7a635b753a,""
5393800,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,18,"",US,MX,TH,T,"",I,"","",""
5393801,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,10,"",US,MX,TH,T,"",I,"","",""
5393802,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,1,"",US,IT,TH,T,"",I,"",292c164944,""
5393803,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,66,"",US,JP,TH,T,"",I,"",c9c7ee55e9,""
5393804,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,23,"",US,IT,TH,T,"",I,"",b29acf8b3e,e18ddd6f63
5393805,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,1,"",US,TH,"","","",I,"","",""
5393807,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,860,"",US,JP,ID,T,"",I,"","",""
5393808,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,258,"",US,JP,XX,T,"",I,"",efa1608c67,""
5393809,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,498,"",US,JP,XX,T,"",I,"","",""
5393810,1984,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,45,"",US,MX,TH,T,"",I,"","",""
